X,CH1,
Second,Volt,
-8.2999999e-03,2.88000e+00,
-8.2000000e-03,3.04000e+00,
-8.1000002e-03,2.88000e+00,
-8.0000004e-03,2.96000e+00,
-7.8999996e-03,2.48000e+00,
-7.8000003e-03,2.48000e+00,
-7.7000000e-03,2.48000e+00,
-7.6000001e-03,2.72000e+00,
-7.5000003e-03,2.40000e+00,
-7.4000000e-03,2.48000e+00,
-7.3000002e-03,2.40000e+00,
-7.1999999e-03,2.48000e+00,
-7.1000000e-03,2.40000e+00,
-7.0000002e-03,2.00000e+00,
-6.8999999e-03,1.84000e+00,
-6.8000001e-03,2.00000e+00,
-6.7000003e-03,1.84000e+00,
-6.6000000e-03,2.00000e+00,
-6.5000001e-03,1.84000e+00,
-6.4000003e-03,1.84000e+00,
-6.3000005e-03,1.92000e+00,
-6.2000002e-03,1.92000e+00,
-6.1000003e-03,1.44000e+00,
-6.0000001e-03,1.36000e+00,
-5.9000002e-03,1.44000e+00,
-5.8000004e-03,1.36000e+00,
-5.7000001e-03,1.52000e+00,
-5.6000003e-03,1.52000e+00,
-5.5000004e-03,1.36000e+00,
-5.4000001e-03,1.36000e+00,
-5.3000003e-03,8.00000e-01,
-5.2000005e-03,8.80000e-01,
-5.1000002e-03,8.00000e-01,
-5.0000004e-03,9.60000e-01,
-4.9000005e-03,8.00000e-01,
-4.8000002e-03,8.00000e-01,
-4.7000004e-03,8.80000e-01,
-4.6000006e-03,8.00000e-01,
-4.5000003e-03,8.80000e-01,
-4.4000004e-03,8.80000e-01,
-4.3000006e-03,4.00000e-01,
-4.2000008e-03,4.00000e-01,
-4.1000005e-03,4.80000e-01,
-4.0000007e-03,4.00000e-01,
-3.9000006e-03,4.80000e-01,
-3.8000003e-03,4.00000e-01,
-3.7000005e-03,4.80000e-01,
-3.6000002e-03,4.80000e-01,
-3.5000003e-03,-8.00000e-02,
-3.4000005e-03,8.00000e-02,
-3.3000002e-03,8.00000e-02,
-3.2000004e-03,8.00000e-02,
-3.1000006e-03,1.60000e-01,
-3.0000003e-03,8.00000e-02,
-2.9000004e-03,1.60000e-01,
-2.8000006e-03,1.60000e-01,
-2.7000003e-03,8.00000e-02,
-2.6000005e-03,1.60000e-01,
-2.5000006e-03,-1.60000e-01,
-2.4000003e-03,-8.00000e-02,
-2.3000005e-03,-8.00000e-02,
-2.2000007e-03,-8.00000e-02,
-2.1000004e-03,-8.00000e-02,
-2.0000006e-03,-8.00000e-02,
-1.9000008e-03,-8.00000e-02,
-1.8000006e-03,-8.00000e-02,
-1.7000007e-03,8.00000e-02,
-1.6000009e-03,-8.00000e-02,
-1.5000006e-03,8.00000e-02,
-1.4000008e-03,-8.00000e-02,
-1.3000009e-03,-8.00000e-02,
-1.2000006e-03,-8.00000e-02,
-1.1000008e-03,8.00000e-02,
-1.0000010e-03,-8.00000e-02,
-9.0000062e-04,8.00000e-02,
-8.0000079e-04,3.20000e-01,
-7.0000096e-04,8.00000e-02,
-6.0000067e-04,1.60000e-01,
-5.0000037e-04,2.40000e-01,
-4.0000054e-04,1.60000e-01,
-3.0000071e-04,1.60000e-01,
-2.0000090e-04,1.60000e-01,
-1.0000106e-04,3.20000e-01,
-1.2308359e-09,1.60000e-01,
9.9999532e-05,4.80000e-01,
1.9999935e-04,4.80000e-01,
2.9999920e-04,4.00000e-01,
3.9999903e-04,4.80000e-01,
4.9999886e-04,4.80000e-01,
5.9999869e-04,4.80000e-01,
6.9999945e-04,4.80000e-01,
7.9999928e-04,5.60000e-01,
8.9999911e-04,9.60000e-01,
9.9999888e-04,8.80000e-01,
1.0999987e-03,9.60000e-01,
1.1999995e-03,9.60000e-01,
1.2999993e-03,8.80000e-01,
1.3999991e-03,9.60000e-01,
1.4999990e-03,8.80000e-01,
1.5999988e-03,9.60000e-01,
1.6999986e-03,8.80000e-01,
1.7999994e-03,9.60000e-01,
1.8999992e-03,1.52000e+00,
1.9999992e-03,1.36000e+00,
2.0999990e-03,1.52000e+00,
2.1999988e-03,1.52000e+00,
2.2999987e-03,1.44000e+00,
2.3999994e-03,1.52000e+00,
2.4999992e-03,1.44000e+00,
2.5999991e-03,1.44000e+00,
2.6999989e-03,2.00000e+00,
2.7999987e-03,1.92000e+00,
2.8999986e-03,2.00000e+00,
2.9999993e-03,2.00000e+00,
3.0999992e-03,1.84000e+00,
3.1999990e-03,2.00000e+00,
3.2999988e-03,1.84000e+00,
3.3999986e-03,1.92000e+00,
3.4999985e-03,2.48000e+00,
3.5999992e-03,2.40000e+00,
3.6999991e-03,2.48000e+00,
3.7999989e-03,2.48000e+00,
3.8999987e-03,2.40000e+00,
3.9999983e-03,2.40000e+00,
4.0999982e-03,2.48000e+00,
4.1999989e-03,2.40000e+00,
4.2999987e-03,2.40000e+00,
4.3999986e-03,2.40000e+00,
4.4999984e-03,2.88000e+00,
4.5999982e-03,2.88000e+00,
4.6999990e-03,2.88000e+00,
4.7999988e-03,2.88000e+00,
4.8999987e-03,3.04000e+00,
4.9999985e-03,2.88000e+00,
5.0999983e-03,2.96000e+00,
5.1999982e-03,2.88000e+00,
5.2999989e-03,3.28000e+00,
5.3999987e-03,3.28000e+00,
5.4999986e-03,3.20000e+00,
5.5999984e-03,3.28000e+00,
5.6999982e-03,3.20000e+00,
5.7999981e-03,3.28000e+00,
5.8999988e-03,3.20000e+00,
5.9999987e-03,3.20000e+00,
6.0999985e-03,3.28000e+00,
6.1999983e-03,3.20000e+00,
6.2999981e-03,3.52000e+00,
6.3999980e-03,3.36000e+00,
6.4999987e-03,3.52000e+00,
6.5999986e-03,3.52000e+00,
6.6999984e-03,3.44000e+00,
6.7999982e-03,3.44000e+00,
6.8999981e-03,3.36000e+00,
6.9999979e-03,3.36000e+00,
7.0999986e-03,3.52000e+00,
7.1999985e-03,3.52000e+00,
7.2999974e-03,3.52000e+00,
7.3999991e-03,3.52000e+00,
7.4999989e-03,3.52000e+00,
7.5999987e-03,3.52000e+00,
7.6999986e-03,3.52000e+00,
7.7999984e-03,3.44000e+00,
7.8999987e-03,3.52000e+00,
7.9999985e-03,3.52000e+00,
8.0999983e-03,3.36000e+00,
8.1999982e-03,3.36000e+00,
8.2999980e-03,3.44000e+00,
8.3999978e-03,3.44000e+00,
8.4999995e-03,3.36000e+00,
8.5999994e-03,3.36000e+00,
8.6999992e-03,3.44000e+00,
8.7999990e-03,3.36000e+00,
8.8999989e-03,3.12000e+00,
8.9999987e-03,3.20000e+00,
9.0999985e-03,3.12000e+00,
9.1999983e-03,3.20000e+00,
9.2999982e-03,3.04000e+00,
9.3999980e-03,3.20000e+00,
9.4999978e-03,3.04000e+00,
9.5999977e-03,3.12000e+00,
9.6999994e-03,2.80000e+00,
9.7999992e-03,2.72000e+00,
9.8999990e-03,2.80000e+00,
9.9999988e-03,2.72000e+00,
1.0099999e-02,2.80000e+00,
1.0199999e-02,2.72000e+00,
1.0299998e-02,2.72000e+00,
1.0399998e-02,2.72000e+00,
1.0499998e-02,2.72000e+00,
1.0599998e-02,2.72000e+00,
1.0699998e-02,2.16000e+00,
1.0799999e-02,2.16000e+00,
1.0899999e-02,2.24000e+00,
1.0999999e-02,2.16000e+00,
1.1099999e-02,2.16000e+00,
1.1199999e-02,2.16000e+00,
1.1299998e-02,2.08000e+00,
1.1399998e-02,2.16000e+00,
1.1499998e-02,1.60000e+00,
1.1599998e-02,1.68000e+00,
1.1699998e-02,1.60000e+00,
1.1799998e-02,1.68000e+00,
1.1899997e-02,1.60000e+00,
1.1999999e-02,1.68000e+00,
1.2099999e-02,1.52000e+00,
1.2199999e-02,1.52000e+00,
1.2299999e-02,1.68000e+00,
1.2399998e-02,1.52000e+00,
1.2499998e-02,9.60000e-01,
1.2599998e-02,1.04000e+00,
1.2699998e-02,9.60000e-01,
1.2799998e-02,9.60000e-01,
1.2899998e-02,9.60000e-01,
1.2999997e-02,9.60000e-01,
1.3099997e-02,9.60000e-01,
1.3199999e-02,9.60000e-01,
1.3299999e-02,4.00000e-01,
1.3399999e-02,4.80000e-01,
1.3499998e-02,4.80000e-01,
1.3599998e-02,4.80000e-01,
1.3699998e-02,4.00000e-01,
1.3799998e-02,4.80000e-01,
1.3899998e-02,4.00000e-01,
1.3999998e-02,4.80000e-01,
1.4099997e-02,8.00000e-02,
1.4199997e-02,1.60000e-01,
1.4299999e-02,-8.00000e-02,
1.4399999e-02,8.00000e-02,
1.4499999e-02,-8.00000e-02,
1.4599998e-02,-8.00000e-02,
1.4699998e-02,8.00000e-02,
1.4799998e-02,8.00000e-02,
1.4899998e-02,-8.00000e-02,
1.4999998e-02,8.00000e-02,
1.5099998e-02,-2.40000e-01,
1.5199997e-02,-2.40000e-01,
1.5299997e-02,-1.60000e-01,
1.5399997e-02,-1.60000e-01,
1.5499999e-02,-2.40000e-01,
1.5599999e-02,-2.40000e-01,
1.5699998e-02,-2.40000e-01,
1.5799997e-02,-1.60000e-01,
1.5899997e-02,-3.20000e-01,
1.5999997e-02,-3.20000e-01,
1.6099997e-02,-2.40000e-01,
1.6199997e-02,-2.40000e-01,
1.6299997e-02,-3.20000e-01,
1.6399996e-02,-2.40000e-01,
1.6499996e-02,-3.20000e-01,
1.6599996e-02,-3.20000e-01,
1.6699998e-02,-2.40000e-01,
1.6799998e-02,-3.20000e-01,
1.6899997e-02,-8.00000e-02,
1.6999997e-02,-1.60000e-01,
1.7099997e-02,-8.00000e-02,
1.7199997e-02,-8.00000e-02,
1.7299997e-02,-1.60000e-01,
1.7399997e-02,-8.00000e-02,
1.7499996e-02,-8.00000e-02,
1.7599996e-02,-8.00000e-02,
1.7699996e-02,4.00000e-01,
1.7799998e-02,1.60000e-01,
1.7899998e-02,3.20000e-01,
1.7999997e-02,3.20000e-01,
1.8099997e-02,1.60000e-01,
1.8199997e-02,3.20000e-01,
1.8299997e-02,3.20000e-01,
1.8399997e-02,3.20000e-01,
1.8499997e-02,4.00000e-01,
1.8599996e-02,6.40000e-01,
1.8699996e-02,6.40000e-01,
1.8799996e-02,6.40000e-01,
1.8899996e-02,7.20000e-01,
1.8999998e-02,7.20000e-01,
1.9099997e-02,6.40000e-01,
1.9199997e-02,6.40000e-01,
1.9299997e-02,6.40000e-01,
1.9399997e-02,6.40000e-01,
1.9499997e-02,1.20000e+00,
1.9599997e-02,1.20000e+00,
1.9699996e-02,1.36000e+00,
1.9799996e-02,1.36000e+00,
1.9899996e-02,1.20000e+00,
1.9999996e-02,1.12000e+00,
2.0099996e-02,1.36000e+00,
2.0199997e-02,1.36000e+00,
2.0299997e-02,1.84000e+00,
2.0399997e-02,1.76000e+00,
2.0499997e-02,1.84000e+00,
2.0599997e-02,1.76000e+00,
2.0699997e-02,1.84000e+00,
2.0799996e-02,1.84000e+00,
2.0899996e-02,1.84000e+00,
2.0999996e-02,1.84000e+00,
2.1099996e-02,1.76000e+00,
2.1199996e-02,1.84000e+00,
2.1299997e-02,2.32000e+00,
2.1399997e-02,2.32000e+00,
2.1499997e-02,2.40000e+00,
